0.0000	27.721977	-16.149645	170.932159
0.0100	27.728743	-16.152729	170.925049
0.0200	27.747383	-16.159237	170.900818
0.0300	27.767921	-16.166653	170.880402
0.0400	27.785944	-16.168453	170.876511
0.0500	27.799019	-16.164923	170.870575
0.0600	27.800301	-16.167673	170.886993
0.0700	27.792618	-16.178728	170.882645
0.0800	27.792408	-16.196661	170.882446
0.0900	27.800928	-16.210474	170.885773
0.1000	27.805883	-16.213726	170.882355
0.1100	27.813627	-16.213474	170.884155
0.1200	27.815590	-16.211601	170.873779
0.1300	27.815243	-16.222589	170.867920
0.1400	27.805864	-16.236513	170.868500
0.1500	27.805805	-16.243301	170.855942
0.1600	27.824095	-16.244169	170.846954
0.1700	27.831760	-16.237514	170.832779
0.1800	27.843132	-16.240316	170.824478
0.1900	27.841419	-16.254225	170.829971
0.2000	27.845684	-16.264450	170.826523
0.2100	27.840723	-16.272125	170.832443
0.2200	27.835880	-16.272812	170.820206
0.2300	27.840443	-16.269241	170.812714
0.2400	27.854130	-16.264791	170.802628
0.2500	27.861328	-16.257870	170.794174
0.2600	27.862976	-16.253269	170.786621
0.2700	27.871321	-16.260578	170.780167
0.2800	27.882853	-16.277050	170.779694
0.2900	27.881771	-16.270735	170.772110
0.3000	27.873013	-16.266603	170.769150
0.3100	27.860119	-16.257729	170.773407
0.3200	27.851831	-16.267302	170.755127
0.3300	27.846670	-16.264318	170.750854
0.3400	27.854315	-16.261963	170.749435
0.3500	27.874638	-16.262676	170.740036
0.3600	27.890882	-16.263559	170.734985
0.3700	27.901808	-16.263058	170.717636
0.3800	27.905069	-16.265965	170.711075
0.3900	27.906778	-16.271349	170.710297
0.4000	27.920158	-16.278975	170.712708
0.4100	27.929262	-16.276335	170.722321
0.4200	27.943790	-16.274923	170.716827
0.4300	27.938997	-16.283663	170.721451
0.4400	27.934025	-16.299768	170.730316
0.4500	27.927063	-16.301897	170.726395
0.4600	27.925495	-16.299681	170.719940
0.4700	27.917879	-16.286741	170.703171
0.4800	27.923174	-16.281912	170.692551
0.4900	27.917889	-16.284096	170.698898
0.5000	27.918983	-16.283218	170.696564
0.5100	27.911715	-16.274488	170.687790
0.5200	27.914398	-16.283670	170.676895
0.5300	27.925177	-16.293200	170.690720
0.5400	27.926466	-16.294794	170.694824
0.5500	27.927851	-16.292147	170.677399
0.5600	27.918682	-16.295963	170.682678
0.5700	27.918690	-16.295834	170.676422
0.5800	27.936981	-16.296089	170.668716
0.5900	27.961935	-16.288712	170.660660
0.6000	27.993893	-16.286274	170.655106
0.6100	28.009008	-16.296942	170.668243
0.6200	28.000559	-16.296049	170.667007
0.6300	28.000814	-16.302797	170.665894
0.6400	27.988358	-16.303038	170.674225
0.6500	27.970661	-16.316219	170.676041
0.6600	27.978809	-16.314390	170.666824
0.6700	27.981390	-16.313671	170.649506
0.6800	27.988274	-16.306505	170.642441
0.6900	27.999491	-16.304701	170.635986
0.7000	28.002724	-16.308365	170.628601
0.7100	28.007914	-16.309420	170.633545
0.7200	28.009039	-16.312004	170.625427
0.7300	28.018721	-16.310665	170.626831
0.7400	28.020353	-16.314705	170.639282
0.7500	28.010670	-16.320442	170.649384
0.7600	28.021894	-16.315945	170.646744
0.7700	28.031000	-16.303522	170.635361
0.7800	28.020224	-16.303299	170.632858
0.7900	28.011251	-16.300924	170.631592
0.8000	28.011768	-16.294981	170.620468
0.8100	28.025093	-16.294746	170.613708
0.8200	28.036213	-16.291294	170.595184
0.8300	28.054810	-16.289171	170.596069
0.8400	28.080481	-16.284874	170.600571
0.8500	28.081175	-16.294167	170.610565
0.8600	28.085617	-16.298178	170.620712
0.8700	28.079866	-16.309563	170.612518
0.8800	28.079903	-16.310530	170.620667
0.8900	28.101204	-16.319166	170.625076
0.9000	28.121239	-16.312422	170.626663
0.9100	28.125179	-16.317871	170.633377
0.9200	28.124889	-16.317705	170.621582
0.9300	28.126289	-16.320944	170.623825
0.9400	28.126965	-16.328753	170.634521
0.9500	28.137541	-16.329082	170.640060
0.9600	28.153044	-16.327093	170.642517
0.9700	28.157789	-16.324520	170.640335
0.9800	28.153706	-16.323523	170.648438
0.9900	28.142469	-16.332287	170.657043
1.0000	28.140722	-16.341925	170.659027
1.0100	28.141577	-16.343708	170.663696
1.0200	28.142958	-16.343336	170.646744
1.0300	28.139999	-16.334909	170.641861
1.0400	28.136688	-16.333408	170.648956
1.0500	28.122688	-16.332766	170.671112
1.0600	28.118511	-16.328421	170.684662
1.0700	28.119734	-16.321278	170.675781
1.0800	28.126486	-16.308743	170.678177
1.0900	28.124861	-16.306187	170.684174
1.1000	28.120329	-16.303648	170.683060
1.1100	28.124399	-16.299149	170.676346
1.1200	28.138901	-16.301809	170.642838
1.1300	28.139589	-16.302521	170.634277
1.1400	28.143782	-16.308483	170.649872
1.1500	28.141464	-16.317713	170.654221
1.1600	28.135990	-16.345179	170.667740
1.1700	28.144531	-16.353720	170.652161
1.1800	28.153719	-16.354771	170.629852
1.1900	28.164194	-16.358103	170.617218
1.2000	28.174047	-16.347572	170.604324
1.2100	28.175440	-16.342197	170.605927
1.2200	28.171658	-16.346546	170.598495
1.2300	28.165714	-16.346930	170.594299
1.2400	28.168037	-16.353075	170.598633
1.2500	28.162712	-16.356119	170.602722
1.2600	28.159687	-16.359224	170.608643
1.2700	28.157970	-16.354046	170.597824
1.2800	28.161404	-16.345789	170.592896
1.2900	28.156775	-16.341345	170.592239
1.3000	28.158773	-16.346540	170.584183
1.3100	28.162449	-16.347885	170.575562
1.3200	28.174742	-16.335211	170.558121
1.3300	28.186966	-16.324215	170.554138
1.3400	28.198061	-16.306900	170.555588
1.3500	28.200958	-16.306295	170.555283
1.3600	28.205378	-16.304033	170.558426
