0.0000	1.848846	0.625967	9.529179	-0.004984	0.060824	0.000847	-0.427007	-0.388139	-0.641506
0.0100	1.797293	0.705708	9.503610	0.006867	0.088542	-0.023754	-0.427132	-0.385920	-0.641719
0.0200	1.806092	0.768797	9.538368	0.003501	0.055768	-0.009956	-0.424459	-0.390870	-0.640667
0.0300	1.707816	0.834816	9.583402	-0.000429	0.038771	0.020327	-0.427794	-0.386832	-0.639861
0.0400	1.731054	0.592785	9.522348	-0.022994	0.014156	0.049511	-0.426913	-0.386978	-0.640140
0.0500	1.821988	0.537599	9.477304	0.001405	0.008033	-0.005342	-0.425225	-0.389991	-0.641239
0.0600	1.844421	0.722171	9.512811	0.016711	0.072400	-0.030496	-0.425505	-0.387203	-0.641729
0.0700	1.837128	0.795379	9.607726	-0.000668	0.093393	-0.036471	-0.424637	-0.391956	-0.640859
0.0800	1.857690	0.804983	9.732190	0.006269	0.065101	-0.003739	-0.424955	-0.386886	-0.642731
0.0900	1.843716	0.725249	9.725150	0.039589	0.044591	-0.010453	-0.425466	-0.387245	-0.640996
0.1000	1.811080	0.675013	9.663584	0.055934	0.032772	-0.015838	-0.422869	-0.388052	-0.642579
0.1100	1.785528	0.662662	9.621005	0.060737	0.043523	-0.010970	-0.426189	-0.387798	-0.643088
0.1200	1.752705	0.669925	9.603646	0.025829	0.048387	-0.024258	-0.424687	-0.392464	-0.641612
0.1300	1.792922	0.707053	9.707013	0.004885	0.043219	-0.025089	-0.422405	-0.389480	-0.641888
0.1400	1.810448	0.829807	9.758451	0.006762	0.019827	0.000877	-0.423829	-0.388818	-0.640723
0.1500	1.746022	0.886614	9.670189	-0.024040	0.008853	0.008959	-0.420912	-0.392036	-0.641214
0.1600	1.687147	0.703908	9.612092	0.013192	-0.007656	0.033879	-0.426640	-0.389183	-0.642710
0.1700	1.700535	0.552652	9.531308	0.051899	0.016371	0.020393	-0.422169	-0.392502	-0.642142
0.1800	1.662541	0.570037	9.579239	0.100615	0.049384	-0.006604	-0.423683	-0.391199	-0.640074
0.1900	1.648614	0.581236	9.706475	0.115946	0.059290	-0.044442	-0.423378	-0.390933	-0.640057
0.2000	1.713565	0.680577	9.767921	0.096816	0.064763	-0.015807	-0.421542	-0.393667	-0.641290
0.2100	1.750064	0.760702	9.914080	0.056324	0.052236	-0.002868	-0.422929	-0.392189	-0.642441
0.2200	1.849411	0.621098	9.968547	0.043624	0.018372	-0.010978	-0.419791	-0.397588	-0.640955
0.2300	1.870019	0.734282	9.903917	0.072391	0.003762	-0.014726	-0.421300	-0.393334	-0.642446
0.2400	1.825119	0.890271	9.869333	0.058103	-0.002585	-0.027716	-0.422758	-0.392776	-0.641872
0.2500	1.749116	0.764422	9.741584	0.045586	-0.032276	-0.008792	-0.422820	-0.395232	-0.642259
0.2600	1.651156	0.667369	9.621136	0.073555	-0.033232	-0.004977	-0.421235	-0.392423	-0.641530
0.2700	1.592231	0.720523	9.538237	0.088144	-0.014808	-0.022271	-0.420514	-0.398296	-0.640264
0.2800	1.584849	0.770710	9.584616	0.102060	-0.013124	-0.023338	-0.422704	-0.396335	-0.639802
0.2900	1.652300	0.793694	9.669339	0.115832	0.008547	-0.032525	-0.422605	-0.394479	-0.638557
0.3000	1.788127	0.902183	9.757607	0.132384	-0.011818	-0.028713	-0.421750	-0.398237	-0.638237
0.3100	1.904048	0.924760	9.739294	0.114018	-0.022145	-0.008722	-0.424524	-0.396543	-0.640146
0.3200	1.848107	0.909495	9.781149	0.083541	-0.035030	-0.007939	-0.420873	-0.401180	-0.637739
0.3300	1.726390	0.876895	9.719963	0.081811	-0.038990	-0.004424	-0.423182	-0.398408	-0.636956
0.3400	1.660228	0.913895	9.619451	0.094339	-0.047432	0.002081	-0.424010	-0.398878	-0.635526
0.3500	1.632469	0.982655	9.615208	0.104142	-0.033691	0.000194	-0.422283	-0.401933	-0.635892
0.3600	1.730891	0.964530	9.663580	0.126986	-0.009713	0.002371	-0.424420	-0.399594	-0.637323
0.3700	1.783419	1.031092	9.733316	0.129094	-0.013015	-0.026013	-0.420865	-0.405530	-0.636287
0.3800	1.778756	1.167051	9.727033	0.147442	-0.020953	-0.003820	-0.422903	-0.403436	-0.635816
0.3900	1.765660	1.185625	9.679832	0.153831	-0.022012	0.024304	-0.423298	-0.402220	-0.635193
0.4000	1.753288	1.133110	9.670372	0.155998	-0.004863	0.026192	-0.421578	-0.406529	-0.635313
0.4100	1.757705	1.026212	9.670622	0.130775	-0.012064	0.050229	-0.423395	-0.402832	-0.634044
0.4200	1.717227	1.002113	9.536136	0.123000	-0.045684	0.042935	-0.420278	-0.407228	-0.633255
0.4300	1.687918	0.998924	9.482586	0.133833	-0.029359	0.030504	-0.423578	-0.405609	-0.631071
0.4400	1.780162	1.003682	9.425384	0.140023	-0.046375	0.032410	-0.424317	-0.405879	-0.630805
0.4500	1.836148	1.083113	9.480235	0.154979	-0.041292	-0.029758	-0.423114	-0.408298	-0.629986
0.4600	1.754822	1.299837	9.507170	0.192934	-0.007961	-0.043519	-0.427654	-0.408688	-0.630694
0.4700	1.722801	1.269766	9.588575	0.196600	-0.029244	0.042467	-0.422455	-0.411178	-0.628024
0.4800	1.741801	1.132479	9.558170	0.244927	-0.033001	0.055498	-0.425698	-0.411410	-0.629723
0.4900	1.796589	1.078557	9.544997	0.264910	-0.031231	0.008747	-0.426426	-0.412547	-0.626260
0.5000	1.759777	1.150789	9.550018	0.284219	-0.010995	-0.005839	-0.424644	-0.415660	-0.625601
