0.0000	-39.812363	-44.515068	159.435287
0.0100	-39.830563	-44.511669	159.452332
0.0200	-39.846951	-44.512230	159.482101
0.0300	-39.856407	-44.531013	159.481049
0.0400	-39.866528	-44.540852	159.499237
0.0500	-39.890171	-44.555508	159.493134
0.0600	-39.894974	-44.580067	159.458008
0.0700	-39.911594	-44.592434	159.450516
0.0800	-39.924103	-44.596779	159.447586
0.0900	-39.906834	-44.594112	159.442108
0.1000	-39.888344	-44.600880	159.439896
0.1100	-39.867859	-44.602329	159.455139
0.1200	-39.858761	-44.587238	159.487213
0.1300	-39.852520	-44.591301	159.513168
0.1400	-39.849709	-44.589985	159.537155
0.1500	-39.855064	-44.579128	159.540283
0.1600	-39.862797	-44.576496	159.547165
0.1700	-39.895691	-44.569885	159.562134
0.1800	-39.922329	-44.564846	159.561417
0.1900	-39.952034	-44.566769	159.563858
0.2000	-39.972870	-44.566967	159.555801
0.2100	-39.986050	-44.580090	159.551682
0.2200	-39.997547	-44.593151	159.557892
0.2300	-39.996571	-44.597580	159.565277
0.2400	-39.981014	-44.605957	159.561630
0.2500	-39.964874	-44.612583	159.547043
0.2600	-39.939968	-44.614639	159.552109
0.2700	-39.940102	-44.623852	159.569366
0.2800	-39.934872	-44.631809	159.556976
0.2900	-39.930313	-44.634659	159.553375
0.3000	-39.940670	-44.646221	159.544464
0.3100	-39.940922	-44.642967	159.548492
0.3200	-39.935944	-44.651634	159.562790
0.3300	-39.934471	-44.657028	159.576202
0.3400	-39.931202	-44.659588	159.591858
0.3500	-39.936699	-44.664471	159.592484
0.3600	-39.955166	-44.670063	159.618530
0.3700	-39.970825	-44.678761	159.638870
0.3800	-39.988838	-44.686646	159.646225
0.3900	-40.002361	-44.685291	159.645782
0.4000	-39.998280	-44.698154	159.629074
0.4100	-39.986412	-44.699783	159.615738
0.4200	-39.972126	-44.702328	159.606125
0.4300	-39.937721	-44.708294	159.592773
0.4400	-39.916725	-44.716824	159.602570
0.4500	-39.920559	-44.724361	159.603561
0.4600	-39.926521	-44.724941	159.613083
0.4700	-39.924194	-44.718163	159.619507
0.4800	-39.918922	-44.708450	159.614914
0.4900	-39.921658	-44.710037	159.628571
0.5000	-39.921848	-44.708050	159.613495
0.5100	-39.927322	-44.701649	159.617996
0.5200	-39.954544	-44.691856	159.633118
0.5300	-39.973637	-44.688526	159.627747
0.5400	-39.959843	-44.682701	159.617355
0.5500	-39.955048	-44.675331	159.609604
0.5600	-39.943485	-44.670189	159.605881
0.5700	-39.933258	-44.668938	159.599045
0.5800	-39.923443	-44.672226	159.582596
0.5900	-39.908478	-44.666447	159.594543
0.6000	-39.881939	-44.666279	159.599228
0.6100	-39.874508	-44.672520	159.623581
0.6200	-39.864109	-44.679989	159.628632
0.6300	-39.880287	-44.679230	159.637833
0.6400	-39.890526	-44.678768	159.661591
0.6500	-39.911869	-44.682014	159.656433
0.6600	-39.936054	-44.684959	159.669983
0.6700	-39.938915	-44.683266	159.665390
0.6800	-39.935280	-44.686935	159.654053
0.6900	-39.923836	-44.684498	159.644089
0.7000	-39.905037	-44.687016	159.630920
0.7100	-39.893177	-44.689743	159.616364
0.7200	-39.885597	-44.696404	159.616180
0.7300	-39.893776	-44.692238	159.623276
0.7400	-39.904129	-44.698742	159.636932
0.7500	-39.900269	-44.693054	159.634048
0.7600	-39.885830	-44.686611	159.636871
0.7700	-39.863605	-44.690754	159.645309
0.7800	-39.854008	-44.685638	159.652359
0.7900	-39.848099	-44.671635	159.663330
0.8000	-39.845104	-44.670246	159.641220
0.8100	-39.851200	-44.667072	159.632736
0.8200	-39.852932	-44.663769	159.635742
0.8300	-39.849304	-44.662704	159.628036
0.8400	-39.855972	-44.662888	159.621033
0.8500	-39.868122	-44.662884	159.605530
0.8600	-39.876080	-44.655827	159.616959
0.8700	-39.883408	-44.651047	159.624863
0.8800	-39.882957	-44.654793	159.631866
0.8900	-39.852341	-44.657990	159.622238
0.9000	-39.819839	-44.667477	159.599625
0.9100	-39.813484	-44.661270	159.612473
0.9200	-39.813843	-44.662624	159.618835
0.9300	-39.831570	-44.666218	159.608459
0.9400	-39.857937	-44.656948	159.626007
0.9500	-39.867794	-44.653210	159.616165
0.9600	-39.881397	-44.644100	159.632309
0.9700	-39.882786	-44.647827	159.631882
0.9800	-39.870148	-44.646038	159.620712
0.9900	-39.862453	-44.654713	159.624100
1.0000	-39.868038	-44.646351	159.608337
1.0100	-39.863064	-44.647499	159.595795
1.0200	-39.849628	-44.639027	159.583710
1.0300	-39.833019	-44.617584	159.576767
1.0400	-39.816578	-44.606480	159.568237
1.0500	-39.801407	-44.593319	159.550461
1.0600	-39.788002	-44.574623	159.552261
1.0700	-39.786324	-44.562347	159.564240
1.0800	-39.790649	-44.553757	159.575394
1.0900	-39.789543	-44.553093	159.603516
1.1000	-39.790245	-44.537949	159.612106
1.1100	-39.791355	-44.531944	159.606369
1.1200	-39.799774	-44.518883	159.606125
1.1300	-39.825642	-44.504780	159.605103
1.1400	-39.837997	-44.501514	159.599258
1.1500	-39.846699	-44.495811	159.577026
1.1600	-39.852333	-44.491302	159.573853
1.1700	-39.838139	-44.501003	159.568710
1.1800	-39.844360	-44.510757	159.560959
1.1900	-39.836483	-44.516285	159.544846
1.2000	-39.832523	-44.523125	159.525162
1.2100	-39.822403	-44.522442	159.517303
1.2200	-39.806690	-44.520252	159.518341
1.2300	-39.784153	-44.514053	159.505173
1.2400	-39.783974	-44.507198	159.516464
1.2500	-39.794376	-44.502956	159.531067
1.2600	-39.792492	-44.504959	159.548187
1.2700	-39.778645	-44.498932	159.562180
1.2800	-39.769501	-44.502983	159.567886
1.2900	-39.767410	-44.501640	159.578369
1.3000	-39.760303	-44.500473	159.557968
1.3100	-39.762085	-44.501781	159.555481
1.3200	-39.765270	-44.499516	159.564240
1.3300	-39.766945	-44.499134	159.560532
1.3400	-39.769962	-44.495937	159.578812
1.3500	-39.754612	-44.496819	159.576218
1.3600	-39.747398	-44.498638	159.576279
1.3700	-39.738346	-44.485138	159.584030
1.3800	-39.743286	-44.479671	159.596970
1.3900	-39.760227	-44.483051	159.621094
1.4000	-39.778236	-44.473618	159.618332
1.4100	-39.791866	-44.472260	159.605133
1.4200	-39.813374	-44.466915	159.600479
1.4300	-39.819332	-44.463299	159.591934
1.4400	-39.814159	-44.455826	159.590393
1.4500	-39.814533	-44.454113	159.591721
1.4600	-39.810978	-44.447777	159.581482
1.4700	-39.820843	-44.446472	159.580887
1.4800	-39.827492	-44.426346	159.560028
1.4900	-39.832146	-44.419464	159.538696
1.5000	-39.837212	-44.410114	159.520981
1.5100	-39.838928	-44.412636	159.511139
1.5200	-39.828068	-44.417530	159.510071
1.5300	-39.800766	-44.406097	159.497101
1.5400	-39.785019	-44.414997	159.496094
1.5500	-39.775826	-44.406380	159.500061
1.5600	-39.772476	-44.403160	159.515625
1.5700	-39.768650	-44.403194	159.534149
1.5800	-39.774509	-44.411694	159.527618
1.5900	-39.783340	-44.418919	159.531921
1.6000	-39.793777	-44.421803	159.518387
1.6100	-39.793457	-44.418148	159.497772
1.6200	-39.800827	-44.427368	159.506027
1.6300	-39.795650	-44.437840	159.480484
1.6400	-39.784428	-44.441223	159.462891
1.6500	-39.764267	-44.436451	159.437378
1.6600	-39.746990	-44.433384	159.416016
1.6700	-39.726009	-44.415970	159.410904
1.6800	-39.708973	-44.415039	159.397491
1.6900	-39.697598	-44.398254	159.390778
1.7000	-39.695503	-44.393738	159.376343
1.7100	-39.689220	-44.389877	159.366669
1.7200	-39.658684	-44.374603	159.370483
1.7300	-39.631401	-44.357521	159.363297
1.7400	-39.576176	-44.342949	159.356293
1.7500	-39.526241	-44.329250	159.328674
1.7600	-39.473934	-44.317547	159.317352
1.7700	-39.463806	-44.286701	159.343994
1.7800	-39.476494	-44.270866	159.343643
1.7900	-39.466454	-44.265469	159.332001
1.8000	-39.459511	-44.259827	159.324554
1.8100	-39.474525	-44.246506	159.335327
1.8200	-39.476891	-44.235256	159.332916
