0.0000	6.858628	-4.430799	5.331837	-0.014954	0.000145	0.016868	-0.808842	0.069195	-0.306875
0.0100	6.864403	-4.472490	5.336156	-0.019657	0.003799	0.014158	-0.810108	0.072716	-0.304188
0.0200	6.881056	-4.494465	5.365170	-0.003582	-0.012781	0.019049	-0.806360	0.072259	-0.302537
0.0300	6.926201	-4.502664	5.309589	0.002444	-0.016699	-0.007438	-0.807697	0.070548	-0.305074
0.0400	6.917205	-4.502876	5.324373	0.006427	-0.012855	0.006623	-0.808131	0.074780	-0.303492
0.0500	6.924301	-4.532840	5.252179	-0.000381	-0.012988	0.002831	-0.808455	0.068404	-0.304882
0.0600	6.920442	-4.530607	5.212312	0.000488	0.001318	-0.035835	-0.807928	0.071448	-0.304184
0.0700	6.873099	-4.507359	5.216824	-0.009515	0.002099	-0.013137	-0.807030	0.074948	-0.302167
0.0800	6.859059	-4.526267	5.281144	0.001331	-0.003784	-0.002038	-0.808552	0.069450	-0.304272
0.0900	6.859378	-4.505504	5.369649	0.004272	0.017705	-0.020969	-0.807946	0.073914	-0.302513
0.1000	6.868360	-4.469568	5.401327	0.009434	-0.004536	-0.018250	-0.808614	0.068558	-0.305168
0.1100	6.895903	-4.462925	5.469374	0.000266	-0.000055	-0.013936	-0.808868	0.072478	-0.302875
0.1200	6.870470	-4.441605	5.495079	-0.008741	0.005886	0.016872	-0.807471	0.072786	-0.304269
0.1300	6.877358	-4.422959	5.450936	-0.006055	-0.016016	0.003367	-0.808987	0.069320	-0.304143
0.1400	6.873590	-4.422699	5.425627	-0.014748	-0.002413	0.004974	-0.805627	0.073061	-0.302779
0.1500	6.884469	-4.445815	5.391302	-0.016681	0.012383	0.018483	-0.806035	0.067184	-0.305878
0.1600	6.848340	-4.480275	5.376709	-0.017971	0.001070	-0.000439	-0.806352	0.072676	-0.305253
0.1700	6.844713	-4.510642	5.335689	-0.034088	-0.001733	0.015767	-0.807072	0.073501	-0.305240
0.1800	6.885122	-4.554228	5.364464	-0.028628	0.000792	0.006850	-0.808982	0.070423	-0.307121
0.1900	6.866768	-4.559268	5.319716	-0.030716	-0.003731	-0.003695	-0.808937	0.073782	-0.304554
0.2000	6.832138	-4.544887	5.313155	-0.025426	0.000858	-0.009368	-0.809620	0.070616	-0.305404
0.2100	6.870054	-4.544267	5.275752	-0.003951	-0.010361	-0.016099	-0.806367	0.074044	-0.303191
0.2200	6.866313	-4.519077	5.289864	-0.002802	-0.014928	-0.010959	-0.807217	0.074447	-0.302765
0.2300	6.867979	-4.465220	5.335905	0.003767	-0.007247	0.002833	-0.808722	0.071121	-0.305221
0.2400	6.908170	-4.474454	5.371243	0.004061	0.001708	-0.017177	-0.808229	0.074473	-0.305231
0.2500	6.911774	-4.476165	5.363914	0.013271	0.000899	-0.010138	-0.809358	0.068877	-0.308192
0.2600	6.917354	-4.465702	5.403471	0.022713	0.002874	-0.004451	-0.806737	0.072355	-0.304124
0.2700	6.898937	-4.468829	5.349611	0.004981	-0.013998	0.000674	-0.807988	0.073686	-0.303241
0.2800	6.899200	-4.501489	5.353903	-0.005056	0.001555	-0.020431	-0.807251	0.072581	-0.305565
0.2900	6.893857	-4.512434	5.357911	0.002935	0.001737	-0.010690	-0.807669	0.073802	-0.305530
0.3000	6.899328	-4.530305	5.338154	-0.006986	-0.014574	-0.013127	-0.807954	0.069574	-0.306841
0.3100	6.902916	-4.490936	5.384437	-0.010726	0.006812	-0.000433	-0.807767	0.072249	-0.304151
0.3200	6.917102	-4.452695	5.374170	0.002098	-0.010637	-0.001493	-0.807707	0.072185	-0.303002
0.3300	6.877122	-4.451032	5.368023	0.006666	-0.016672	0.006354	-0.808494	0.069676	-0.305987
0.3400	6.881196	-4.491182	5.395956	0.002573	-0.010576	-0.003115	-0.808212	0.075002	-0.305067
0.3500	6.891948	-4.505116	5.350555	0.001348	-0.011498	-0.000412	-0.807319	0.069644	-0.305961
0.3600	6.873686	-4.497850	5.340040	-0.001180	-0.026243	0.013650	-0.808383	0.073664	-0.305120
0.3700	6.873819	-4.505260	5.354709	-0.008219	-0.025755	0.000665	-0.806857	0.074247	-0.304201
0.3800	6.859074	-4.519158	5.293704	-0.001478	-0.020580	0.001211	-0.808693	0.071500	-0.304775
0.3900	6.840733	-4.511733	5.268666	-0.003973	0.000435	0.002010	-0.808492	0.073628	-0.304405
0.4000	6.846244	-4.486852	5.315191	-0.000047	-0.012221	-0.024746	-0.809398	0.067947	-0.305927
0.4100	6.889727	-4.473956	5.317308	0.008149	0.009624	-0.009606	-0.807096	0.072569	-0.305418
0.4200	6.888026	-4.458138	5.360596	-0.004440	0.009370	-0.017460	-0.807072	0.074733	-0.305626
0.4300	6.862660	-4.445879	5.386484	0.030303	-0.003649	-0.019850	-0.807597	0.070060	-0.308540
0.4400	6.888304	-4.469413	5.397121	0.021362	-0.013402	-0.014989	-0.810587	0.074411	-0.305431
0.4500	6.906468	-4.481834	5.382333	-0.007048	-0.015690	-0.005286	-0.809552	0.067549	-0.305945
0.4600	6.891604	-4.475858	5.326369	0.000529	-0.004677	0.007154	-0.808483	0.071977	-0.303746
0.4700	6.899056	-4.474426	5.364243	-0.002823	0.009597	0.005522	-0.807836	0.071897	-0.302584
0.4800	6.868123	-4.449452	5.384585	-0.015344	0.015831	-0.000442	-0.808598	0.069909	-0.305262
0.4900	6.887967	-4.458018	5.349704	0.000789	-0.008524	0.007696	-0.806485	0.074717	-0.305613
0.5000	6.902409	-4.463130	5.327613	-0.006545	0.010305	0.001192	-0.808448	0.070053	-0.307985
0.5100	6.895219	-4.482946	5.313704	-0.000599	0.009909	0.011743	-0.807565	0.072734	-0.303266
0.5200	6.873551	-4.508282	5.300325	-0.021823	0.005761	0.020102	-0.808690	0.074630	-0.302936
0.5300	6.868067	-4.508233	5.293221	-0.017825	0.004146	0.004967	-0.807394	0.071077	-0.305048
0.5400	6.857126	-4.483205	5.318434	0.010811	0.017743	-0.007444	-0.805817	0.073247	-0.303639
0.5500	6.822884	-4.505310	5.334391	0.014616	0.002080	0.002029	-0.807525	0.067248	-0.306341
0.5600	6.823124	-4.521862	5.356504	0.015838	0.003117	-0.010947	-0.808736	0.073325	-0.306147
0.5700	6.859600	-4.527371	5.380982	0.003233	0.004533	-0.019612	-0.807191	0.073750	-0.304802
0.5800	6.886947	-4.511406	5.425248	-0.009303	-0.000743	-0.024761	-0.807716	0.069898	-0.307973
0.5900	6.888612	-4.471828	5.451615	0.000021	0.003384	-0.003664	-0.805366	0.072540	-0.303223
0.6000	6.888412	-4.441080	5.456436	0.016461	-0.004457	-0.005806	-0.807053	0.068981	-0.306267
0.6100	6.906669	-4.455473	5.456207	0.005501	-0.023889	0.002031	-0.806936	0.070772	-0.304617
0.6200	6.910281	-4.480402	5.418497	0.000712	-0.009287	-0.015554	-0.806305	0.073994	-0.304773
0.6300	6.888196	-4.483469	5.357480	-0.014107	-0.008640	0.010654	-0.808332	0.070888	-0.306083
0.6400	6.893748	-4.483659	5.377290	-0.001116	-0.014530	0.014726	-0.808347	0.073079	-0.304278
0.6500	6.906315	-4.511859	5.312164	-0.020531	-0.003082	0.000912	-0.809314	0.070047	-0.304986
0.6600	6.891744	-4.501130	5.317808	-0.017765	-0.011870	0.009300	-0.807393	0.072019	-0.302570
0.6700	6.866181	-4.483113	5.314542	-0.006678	0.007209	-0.003673	-0.807454	0.072904	-0.303976
0.6800	6.897122	-4.497394	5.310316	0.011859	0.000695	-0.004732	-0.807259	0.069991	-0.304941
0.6900	6.873559	-4.483312	5.336115	0.005551	0.012944	-0.010692	-0.809413	0.073557	-0.305148
0.7000	6.883019	-4.494756	5.392347	0.014637	-0.000475	-0.017165	-0.808659	0.067785	-0.305772
0.7100	6.884789	-4.516071	5.354616	0.014669	0.001124	-0.016084	-0.807184	0.071978	-0.306879
0.7200	6.866520	-4.476666	5.387004	-0.004569	-0.007738	-0.020427	-0.806902	0.073062	-0.304677
0.7300	6.857241	-4.467376	5.361669	-0.004777	-0.007596	0.012016	-0.806811	0.070395	-0.307647
0.7400	6.859198	-4.489073	5.358427	-0.007280	-0.020398	-0.003662	-0.809327	0.074849	-0.306680
0.7500	6.851739	-4.478000	5.336633	0.013717	0.000783	0.007436	-0.808401	0.068362	-0.306608
0.7600	6.862758	-4.469278	5.372440	0.013796	0.007365	-0.000407	-0.808691	0.072866	-0.305156
0.7700	6.866102	-4.440120	5.359040	0.027279	-0.005243	-0.006605	-0.807437	0.073844	-0.303942
0.7800	6.882699	-4.458410	5.382535	0.011119	0.002179	0.006622	-0.809744	0.070185	-0.304847
0.7900	6.857206	-4.460167	5.365152	0.009062	0.012492	0.015807	-0.806303	0.074128	-0.304768
0.8000	6.866266	-4.481501	5.332657	-0.003221	0.009915	-0.010159	-0.806802	0.068334	-0.306860
0.8100	6.866330	-4.503047	5.314946	-0.003809	0.007716	-0.002589	-0.807395	0.072309	-0.305434
0.8200	6.864841	-4.523354	5.348077	0.004391	0.002039	-0.004200	-0.806662	0.073508	-0.303074
0.8300	6.877547	-4.505439	5.372757	0.003531	0.000794	-0.007444	-0.807458	0.069640	-0.305821
0.8400	6.903118	-4.527041	5.372466	-0.016211	0.004820	-0.012875	-0.807183	0.072920	-0.304401
0.8500	6.899461	-4.523437	5.372497	-0.014440	-0.003200	-0.003137	-0.806029	0.067055	-0.308470
0.8600	6.855498	-4.469319	5.372649	-0.015194	0.002425	0.007134	-0.806452	0.073177	-0.304518
0.8700	6.873352	-4.454336	5.337342	-0.012559	0.006465	0.008757	-0.807328	0.074291	-0.304785
